63, 56
403, 146
35, 329
47, 171
416, 289
413, 52
!!!
-33, 54
21, 54
63, 56
-10, 52
-41, 52
732, 177
562, 166
403, 146
549, 160
704, 148
-34, 331
-4, 307
35, 329
-14, 331
-34, 312
-39, 178
-3, 159
47, 171
-12, 173
-35, 171
689, 299
534, 290
416, 289
549, 277
688, 274
708, 55
546, 39
413, 52
585, 40
791, 40
---
58, 59
413, 152
39, 325
32, 171
419, 272
418, 43
!!!
-33, 54
21, 54
58, 59
-10, 52
-41, 52
732, 177
562, 166
413, 152
549, 160
704, 148
-34, 331
-4, 307
39, 325
-14, 331
-34, 312
-39, 178
-3, 159
32, 171
-12, 173
-35, 171
689, 299
534, 290
419, 272
549, 277
688, 274
708, 55
546, 39
418, 43
585, 40
791, 40
---
51, 55
422, 151
34, 328
41, 176
421, 282
421, 52
!!!
-33, 54
21, 54
51, 55
-10, 52
-41, 52
732, 177
562, 166
422, 151
549, 160
704, 148
-34, 331
-4, 307
34, 328
-14, 331
-34, 312
-39, 178
-3, 159
41, 176
-12, 173
-35, 171
689, 299
534, 290
421, 282
549, 277
688, 274
708, 55
546, 39
421, 52
585, 40
791, 40
---
305, 217
50, 70
304, 116
!!!
318, -25
293, 74
305, 217
301, 72
294, -26
-37, 81
23, 72
50, 70
-6, 68
-40, 94
286, -25
302, 55
304, 116
294, 65
295, -19
---
310, 217
40, 71
300, 108
!!!
318, -25
293, 74
310, 217
301, 72
294, -26
-37, 81
23, 72
40, 71
-6, 68
-40, 94
286, -25
302, 55
300, 108
294, 65
295, -19
---
296, 224
44, 72
307, 115
!!!
318, -25
293, 74
296, 224
301, 72
294, -26
-37, 81
23, 72
44, 72
-6, 68
-40, 94
286, -25
302, 55
307, 115
294, 65
295, -19
---
314, 210
60, 63
296, 119
!!!
318, -25
293, 74
314, 210
301, 72
294, -26
-37, 81
23, 72
60, 63
-6, 68
-40, 94
286, -25
302, 55
296, 119
294, 65
295, -19
---
306, 224
48, 62
311, 116
!!!
318, -25
293, 74
306, 224
301, 72
294, -26
-37, 81
23, 72
48, 62
-6, 68
-40, 94
286, -25
302, 55
311, 116
294, 65
295, -19
---
312, 214
51, 68
305, 112
!!!
318, -25
293, 74
312, 214
301, 72
294, -26
-37, 81
23, 72
51, 68
-6, 68
-40, 94
286, -25
302, 55
305, 112
294, 65
295, -19
---
166, 158
442, 164
326, 159
!!!
187, 455
163, 289
166, 158
176, 285
161, 441
454, 440
428, 273
442, 164
438, 269
409, 437
328, 450
304, 269
326, 159
318, 268
298, 437
---
160, 157
446, 165
325, 156
!!!
187, 455
163, 289
160, 157
176, 285
161, 441
